text	confidence_value	confidence_level
The transition between ballistic walking and spring-mass running happens at a speed of 1.04 m/s, and switching can reduce energy expenditure by up to 259 %.	0.016922377049922943	Low	Semantic Scholar
Tracking and shape estimation of flexible robots that navigate through the human anatomy are prerequisites to safe intracorporeal control.	0.010744762606918812	Low	Semantic Scholar
Analysis reveals that imitating fluctuated patterns consists in inferring optimal internal states by error regression.	0.018977122381329536	Low	Semantic Scholar
The model was then tested through humanoid robotic experiments requiring imitative interaction with human subjects.	0.011048090644180775	Low	Semantic Scholar
The utility of the definition and axioms are demonstrated by applying them to four application domains: automotive, robot-assisted surgery, brain–machine interfaces, and learning.	0.00474198954179883	Low	Semantic Scholar
ï » ¿ <p> Setting up real-time hardware communication for applications such as precise motion control can be time consuming and confusing.	0.009957704693078995	Low	Semantic Scholar
Therefore, this tutorial introduces the deployment of an Ethernet for control automation technology (EtherCAT) protocol.	0.005246456246823072	Low	Semantic Scholar
Additionally, the main objectives of the tutorial and the required software to complete it are presented.	0.008785700425505638	Low	Semantic Scholar
Many algorithms can be implemented most efficiently with imperative data structures.	0.0013040532357990742	Low	Semantic Scholar
This paper presents Sepref, a stepwise refinement based tool chain for the verification of imperative algorithms in Isabelle/HOL.	0.018176116049289703	Low	Semantic Scholar
As a back end we use imperative HOL, which allows to generate verified imperative code.	0.004102548584342003	Low	Semantic Scholar
We use this framework to verify basic imperative data structures and to define a refinement calculus between imperative and functional programs.	0.0088861845433712	Low	Semantic Scholar
We provide a tool to automatically synthesize a concrete imperative program and a refinement proof from an abstract functional program, selecting implementations of abstract data types according to a user-provided configuration.	0.01938631385564804	Low	Semantic Scholar
Our tool chain is complemented by a large selection of verified imperative data structures.	0.0072647687047719955	Low	Semantic Scholar
We have used Sepref for several verification projects, resulting in efficient verified implementations that are competitive with unverified ones in Java or C $$ ++ $$ + +.	0.008937088772654533	Low	Semantic Scholar
Natural language is a flexible and powerful control modality which can transform a wheelchair from a vehicle into a genuine helper.	0.011843835934996605	Low	Semantic Scholar
For this purpose, we develop a passive dynamic bounding model of a quadruped with an extended main body.	0.0052800364792346954	Low	Semantic Scholar
These gaits include forward pronking as well as forward bounding with gathered suspension, extended suspension, and with two suspensions.	0.010234806686639786	Low	Semantic Scholar
It also sheds some light at the question why animals with different morphology use different gaits at the same Froude numbers.	0.016932660713791847	Low	Semantic Scholar
It simultaneously facilitates batch verification, data processing, and outcome verification, while maintaining identity preservation and data confidentiality.	0.01658223383128643	Low	Semantic Scholar
Music ratings dataset and 2009 RECS dataset, respectively.	0.012473760172724724	Low	Semantic Scholar
Collaborative robots (cobots) are a category of robots designed to work together with humans.	0.0018928456120193005	Low	Semantic Scholar
The project has led to the integration of a cobot in the Audi car manufacturing plant in Brussels, Belgium.	0.008841503411531448	Low	Semantic Scholar
The economic emission dispatch (EED) problem aims to control generation cost and reduce the impact of waste gas on the environment.	0.01843215897679329	Low	Semantic Scholar
It has multiple constraints and nonconvex objectives.	0.0022873689886182547	Low	Semantic Scholar
To solve it, the collective neurodynamic optimization (CNO) method, which combines heuristic approach and projection neural network (PNN), is attempted to optimize scheduling of an electrical microgrid with ten thermal generators and minimize the plus of generation and emission cost.	0.016732029616832733	Low	Semantic Scholar
As the objective function has non-derivative points considering valve point effect (VPE), differential inclusion approach is employed in the PNN model introduced to deal with them.	0.011765699833631516	Low	Semantic Scholar
Under certain conditions, the local optimality and convergence of the dynamic model for the optimization problem is analyzed.	0.003061940660700202	Low	Semantic Scholar
The capability of the algorithm is verified in a complicated situation, where transmission loss and prohibited operating zones are considered.	0.01473812386393547	Low	Semantic Scholar
The HC model can be identified online using a single-stage log linearization technique; however, the accuracy and applicability of the existing method is limited.	0.010820628143846989	Low	Semantic Scholar
We propose a two-stage polynomial identification method, which uses a quadratic approximation in the first stage to generate a linearly parameterized model of the HC dynamics (Quad-Poly).	0.003699610009789467	Low	Semantic Scholar
The coefficients of the Quad-Poly model are then used in the second stage to extract the HC parameters using a lookup table and recursive least squares parameter estimation.	0.007415579166263342	Low	Semantic Scholar
Specifically, in order to trade off accuracy for efficiency, approximate solutions for the k-NN query are extensively explored.	0.01470094732940197	Low	Semantic Scholar
Basically, we adopt PCA to project the high-dimensional data objects into the low-dimensional space.	0.009053334593772888	Low	Semantic Scholar
Then, a filter condition is inferred to execute efficient pruning over the projected data.	0.006697230506688356	Low	Semantic Scholar
This letter presents an experimental study on balance recovery control with a lower limb exoskeleton robot.	0.009446127340197563	Low	Semantic Scholar
The Nelson–Oppen combination method is ubiquitous in Satisfiability Modulo Theories solvers.	0.0042000096291303635	Low	Semantic Scholar
This combination procedure is then refined for standard interpretations.	0.0008192624081857502	Low	Semantic Scholar
In addition, we have identified a class of polite data structure theories for which the combination method remains sound and complete.	0.020201439037919044	Low	Semantic Scholar
This class includes all the subtheories of absolutely free data structures (e.g, the empty theory, injectivity, projection).	0.005421306937932968	Low	Semantic Scholar
