text	confidence_value	confidence_level
This paper talks about the stability and synchronization problems of fractional-order quaternion-valued neural networks (FQVNNs) with linear threshold neurons.	0.0047485316172242165	Low	Semantic Scholar
Consequently, the dynamic analysis of FQVNNs can be realized by investigating the real-valued ones.	0.003811172442510724	Low	Semantic Scholar
In the meanwhile, global Mittag-Leffler synchronization for the drive-response models of the addressed FQVNNs are investigated explicitly.	0.0066727097146213055	Low	Semantic Scholar
Finally, simulation examples are designed to verify the feasibility and availability of the theoretical results.	0.004112325143069029	Low	Semantic Scholar
Each part contains two servo actuators that move a belt.	0.0011661530006676912	Low	Semantic Scholar
Moreover, the linear actuator exerts longitudinal cues on the arm by moving the two parts of the device.	0.004201862495392561	Low	Semantic Scholar
Neurodynamic system is an emerging research field.	0.0012057959102094173	Low	Semantic Scholar
In addition, self-active neurodynamic system demands stable internal dynamical states (equilibria).	0.0021636560559272766	Low	Semantic Scholar
Furthermore, to provide deeper explanations of neurodynamic process, Mittag-Leffler stability is studied in detail.	0.0017607160843908787	Low	Semantic Scholar
This system provides the lightweight coordination and responsiveness of decentralized systems while avoiding local minima.	0.006778422277420759	Low	Semantic Scholar
This paper is concerned with the stability analysis issue of fractional-order impulsive neural networks.	0.004320564679801464	Low	Semantic Scholar
Finally, an example with numerical simulation is given to illustrate the validity and feasibility of the proposed results.	0.0019250443438068032	Low	Semantic Scholar
c © 2017 Elsevier Ltd. All rights reserved.	0.0007727948250249028	Low	Semantic Scholar
Twitter and other microblogs have rapidly become a significant mean of information propagation in today's web.	0.005179125349968672	Low	Semantic Scholar
Therefore, as a simple yet powerful way of disseminating useful information, retweeting has attracted much interest.	0.0031774789094924927	Low	Semantic Scholar
However, little attention is paid to whether users' emotion will affect users' retweeting behavior.	0.0007474578451365232	Low	Semantic Scholar
In this paper, we study the user emotion problem in a large social network.	0.00209791143424809	Low	Semantic Scholar
In order to achieve this goal, we propose a retweeting prediction framework.	0.0010399339953437448	Low	Semantic Scholar
Experiments are performed on two real-world datasets, the Twitter network and Obama-McCain Debate dataset, with comprehensive measurements.	0.003755072830244899	Low	Semantic Scholar
Consider Precision in Twitter network as an example.	0.001084540388546884	Low	Semantic Scholar
For the Top-N stage, our method can, on average, increase by 15.2% and 11.2% in relation to Tweet (+SV) and User (+ED), respectively.	0.001981808338314295	Low	Semantic Scholar
We find that emotion is a vital feature which affects retweetability.	0.0004346432979218662	Low	Semantic Scholar
Existing solutions allow us to accurately measure the hand configuration and provide effective force feedback to the user.	0.0032606034073978662	Low	Semantic Scholar
However, they have limited wearability/portability.	0.0005102133727632463	Low	Semantic Scholar
In this paper, we present the wearable sensing/actuation system glove for enhanced sensing and touching (GESTO).	0.0029142890125513077	Low	Semantic Scholar
It is based on inertial and magnetic sensors for hand tracking, coupled with cutaneous devices for the force feedback rendering.	0.0006356938974931836	Low	Semantic Scholar
Unlike vision-based tracking systems, the sensing glove does not suffer from occlusion problems and lighting conditions.	0.0034567874390631914	Low	Semantic Scholar
In order to measure the estimation accuracy of GESTO, we used a high-precision optical tracker.	0.0030660859774798155	Low	Semantic Scholar
Experimental results revealed the effectiveness of the proposed approach.	0.0015692120650783181	Low	Semantic Scholar
In addition, to reduce incorrect associations with mis-detections and false positives, we develop a novel event aggregation method to integrate assignment costs computed by structural constraints.	0.004360917955636978	Low	Semantic Scholar
We also utilize structural constraints to track missing objects when they are re-detected again.	0.004706806503236294	Low	Semantic Scholar
By doing this, identities of the missing objects can be retained continuously.	0.0017963440623134375	Low	Semantic Scholar
Finally, one example with numerical simulations is given to show the effectiveness of the obtained results.	0.000994633766822517	Low	Semantic Scholar
Given a temporal sequence of face images, several appearance-based descriptors are computed at each frame.	0.004489122424274683	Low	Semantic Scholar
Over the sequence, the descriptors corresponding to the same feature type and spatial scale define a time series.	0.0024896080140024424	Low	Semantic Scholar
During training, random subspace projection is adopted for feature and scale selection.	0.0021027224138379097	Low	Semantic Scholar
Traditional industrial applications involve robots with limited mobility.	0.0021801278926432133	Low	Semantic Scholar
Consequently, interaction (e.g.	0.0005161440931260586	Low	Semantic Scholar
manipulation) was treated separately from whole-body posture (e.g.	0.0007418250315822661	Low	Semantic Scholar
balancing), assuming the robot firmly connected to the ground.	0.000984118552878499	Low	Semantic Scholar
Last but not least, theoretical results needs to be validated in real-world scenarios with humanoid robots engaged in whole-body goaldirected tasks.	0.006307314150035381	Low	Semantic Scholar
© 2016 The Authors.	0.0004548378346953541	Low	Semantic Scholar
Published by Elsevier B.V.	0.0006793196080252528	Low	Semantic Scholar
This is an open access article under the CC BY-NC-ND license (http: //creativecommons.org/licenses/by-nc-nd/4.0/).	0.0023527750745415688	Low	Semantic Scholar
One of these is to design controllers which can obtain sufficiently high performance while preserving the physical characteristics intrinsic to soft robots.	0.004230235703289509	Low	Semantic Scholar
As an alternative approach, we consider here using a low-gain feedback, while exploiting feedforward components.	0.006010127253830433	Low	Semantic Scholar
Surprise describes a range of phenomena from unexpected events to behavioral responses.	0.004399104043841362	Low	Semantic Scholar
