text	confidence_value	confidence_level
We show that GABAergic signaling is a crucial component of intracolumnar neuronal synchronization, thereby promoting learning by neurons in the same cell assembly that are activated by a shared sensory cue.	0.00095432746456936	Low	Semantic Scholar
At the same time, we show that this effect can critically depend on astrocytic gap junctions insofar as these latter could synchronize extracellular GABA levels around many neurons and throughout entire cell assemblies.	0.4609030783176422	Low	Semantic Scholar
These results are supported by extensive computational arguments and predict that astrocytic gap junctions could improve perceptual learning by controlling extracellular GABA.	0.3234309256076813	Low	Semantic Scholar
In addition, we discuss limitations and challenges of applications based on RNNs and future research directions.	0.017178287729620934	Low	Semantic Scholar
Finally, we summarize applications of RNNs in forecasting.	0.47719600796699524	Low	Semantic Scholar
This paper is devoted to the exponential synchronization, finite time synchronization, and fixed-time synchronization of Cohen-Grossberg neural networks (CGNNs) with discontinuous activations and time-varying delays.	0.019343573600053787	Low	Semantic Scholar
For a robot to be capable of performing human tasks, a human-like shape and size, autonomy, mobility, manipulability, and power are required, among other features.	0.5673987865447998	Low	Semantic Scholar
The DRC-HUBO+ platform is based on DRC-HUBO-1 and HUBO-2.	0.323630154132843	Low	Semantic Scholar
The torque of each joint is increased compared to that in DRC-HUBO-1 owing to its high reduction ratio and air-cooling system.	0.6252374649047852	Low	Semantic Scholar
All wires are enclosed within the robot body using a hollow shaft and covers to protect the wires from external shock.	0.027904214337468147	Low	Semantic Scholar
DRC-HUBO+ has 32 degrees of freedom (DOFs), including seven DOFs for each arm and six DOFs for each leg, and a solid and light body with a height of 170 cm and a mass of 80 kg.	0.019194988533854485	Low	Semantic Scholar
We demonstrate that many difficulties with using set theory for formalization of mathematics can be addressed by improvements to automation, without sacrificing the inherent flexibility of the logic.	0.6700913310050964	Low	Semantic Scholar
As applications, we formalize in Isabelle/FOL the entire chain of development from the axioms of set theory to the definition of the fundamental group of an arbitrary topological space.	0.4056198000907898	Low	Semantic Scholar
This letter presents a novel planning and control approach for autonomous excavation that is independent of the soil composition and goes beyond a single dig.	0.3409596085548401	Low	Semantic Scholar
In contrast to the existing work, which is mostly based on position trajectories for the bucket motion, we define a single dig cycle directly by an end-effector force–torque trajectory.	0.2481306791305542	Low	Semantic Scholar
Thereby, we can overcome the limitations of current approaches that suffer from the fact that soil interaction forces are dominant and immensely hard to predict or estimate.	0.004879951477050781	Low	Semantic Scholar
Multiagent systems are characterized by decentralized decision-making by the (semi) autonomous agents and localized communication or information exchange among the neighboring agents.	0.00016714452067390084	Low	Semantic Scholar
In this letter, we bring the notion of multiagent systems to clustered supply–demand networks such that each supplier acts as an agent.	0.0378461629152298	Low	Semantic Scholar
Results on moderately large networks show promising performance in terms of both assignment quality, as given by the overall demand delivery cost and proportion of assigned demands, and computation time.	0.38788512349128723	Low	Semantic Scholar
Syst., vol.	0.43950408697128296	Low	Semantic Scholar
We demonstrate, for the first time, that COCoMoPL works on a real humanoid robot, here HRP-2 with 36 DOF and 30 position controlled actuators.	0.03010806441307068	Low	Semantic Scholar
We also compare the characteristics of movements after each step of the methodology.	0.6555754542350769	Low	Semantic Scholar
While social computing related research has focused mostly on how to provide users with more precise and direct information, or on recommending new search methods to find requested information rapidly, the authors believe that network users themselves could be viewed as an important social resource.	0.05720755085349083	Low	Semantic Scholar
This study concentrates on analyzing potential and dynamic user correlations, based on topic-aware similarity and behavioral influence, which may help us to discover communities in social networking sites.	0.00866615679115057	Low	Semantic Scholar
