	convention	index	label	provenance	text
1151	project	1151	1	Manually_gathered	if the <condition of little person> in the new city applies to bad (individual) behaviour in a world of projects, the <decline of the city> involves unsatisfactory rhizomorphous forms, \'bad networks\'. 
1152	project	1152	1	Manually_gathered	activity, projects, extension of the network, proliferation of connections <common superior principle> 
1153	project	1153	1	Manually_gathered	in a projective city, the general equivalent - what the status of persons and things is measured by - is activity. 
1154	project	1154	1	Manually_gathered	but in contrast to what we observe in the industrial city, where activity merges with work and the active are quintessentially those who have stable, productive waged work, activity in the projective city surmounts the oppositions between work and non-work, the stable and the unstable, wage-earning class and non-wage-earning class, paid work and voluntary work, that which may be assessed in terms of productivity and that which, not being measurable, eludes calculable assessment. 
1155	project	1155	1	Manually_gathered	\'[simultaneous] development of all the categories in the portfolio\' is therefore indicated: \'thanks to the multiplicity of clients, work for fees offers a certain guarantee of activity. 
1156	project	1156	1	Manually_gathered	self-educational work helps improve the chances of remaining active and voluntary work makes it possible to construct social networks outside work, to participate actively in progress towards a better world and to transmit wisdom to others\' (aubrey, 1994). 
1157	project	1157	1	Manually_gathered	activity aims to generate projects, or to achieve integration into projects initiated by others. 
1158	project	1158	1	Manually_gathered	but the project does not exist outside of the encounter (not being integrated once and for all into an institution or environment, it presents itself as an action to be performed, not as something that is already there). 
1159	project	1159	1	Manually_gathered	hence the activity par excellence is integrating oneself into networks and exploring them, so as to put an end to isolation, and have opportunities for meeting people or associating with things proximity to which is liable to generate a project. 
1160	project	1160	1	Manually_gathered	activity expresses itself in the multiplicity of projects of all kinds that may be pursued concurrently and which, no what matter what happens, must be elaborated successively, since the project represents a transient mechanism in this logic. 
1161	project	1161	1	Manually_gathered	life is conceived as a succession of projects; and the more they differ from one another, the more valuable they are. 
1162	project	1162	1	Manually_gathered	characterization of these projects according to categories that are apposite in other cities (whether familial, affective, educative, artistic, religious, charitable, etc. 
